ID,TITLE,LOCATION,SKILLS,DATE
52264967,[대구] 프론트엔드 / 백엔드 경력직 개발 연구원 (상시채용),서울 강남구,"앱개발,백엔드/서버개발,웹개발,SI개발,검색엔진",~ 01/09(금)
52543705,[강남/대구] AI연구소 인프라 운용 / QA.QC 담당(상시),서울 강남구,"앱개발,백엔드/서버개발,웹개발,SI개발,검색엔진",~ 02/09(월)
52284672,[아정당] 백엔드 개발자 (7년 이상),서울 강남구,"Java,백엔드/서버개발,AWS,웹개발,API",~ 02/09(월)
52486214,[아정당] 플랫폼 백엔드 개발자 (3년 이상~5년 이하),서울 강남구,"백엔드/서버개발,Javascript,RestAPI,SpringBoot,통신",~ 03/03(화)
52419361,[제로아이즈]Flutter App 개발_10~15년,부산 해운대구,"앱개발,AWS,Docker,Git,MySQL",~ 12/26(금)
52419312,[제로아이즈] Flutter App 개발_6~10년,부산 해운대구,"앱개발,AWS,Docker,Git,MySQL",~ 12/26(금)
52419428,[제로아이즈] Flutter App 개발_3~6년,부산 해운대구,"앱개발,AWS,Docker,Git,MySQL",~ 12/26(금)
52422114,백엔드 웹프로그래머 (5-7년),서울 영등포구,"Java,백엔드/서버개발,웹개발,OracleDB,Spring",~ 12/26(금)
52422101,백엔드 웹프로그래머 (7년 이상),서울 영등포구,"Java,백엔드/서버개발,웹개발,OracleDB,Spring",~ 12/26(금)
52583361,App(React Native) 개발자(전문연구요원가능),경기 안양시 동안구,"프론트엔드,반응형웹,웹표준·웹접근성,크로스브라우징,인터페이스",~ 01/15(목)
52405083,백엔드 개발자(7년 이상),서울 강서구,"앱개발,백엔드/서버개발,웹개발",~ 12/26(금)
52405089,백엔드 개발자(4~6년),서울 강서구,"앱개발,백엔드/서버개발,웹개발",~ 12/26(금)
52592361,JAVA 개발자 채용[6~10년],서울 강남구,"백엔드/서버개발,SI·시스템통합,시스템관리,소프트웨어개발",~ 01/16(금)
52592352,JAVA 개발자 채용[11~15년],서울 강남구,"백엔드/서버개발,SI·시스템통합,시스템관리,소프트웨어개발",~ 01/16(금)
52594199,[일본:누구(nugu)] PE DevOps,서울 강남구,"AWS,DevOps,GCP,식품가공",~ 01/16(금)
52368961,[메가존] 백엔드 개발자 채용(계약직),서울 송파구,"백엔드/서버개발,웹에이전시",채용시
52606194,보안 개발자 - 보안 솔루션,경기 성남시 분당구,"정보보안,뱅킹·빌링",~ 01/17(토)
52624090,ITU-T X.1284 국제표준 BSA 솔루션 개발팀 핵심 인재 모집,서울 관악구,"앱개발,백엔드/서버개발,SI·시스템통합,솔루션업체,소프트웨어개발",~ 01/21(수)
52470325,[경력] 앱 유지보수 및 배포 엔지니어(iOS/Android/Flutter) 모,경기 과천시,"Kotlin,Java,Android,앱개발,백엔드/서버개발",채용시
52565873,앱 개발 및 배포 엔지니어(iOS/Android/Flutter) 모집,경기 과천시,"Kotlin,Java,Android,앱개발,백엔드/서버개발",채용시
52592201,[HUMAX그룹] 휴맥스아이티 MES 개발 담당 모집,경기 성남시 분당구,"Kotlin,Android,앱개발,백엔드/서버개발,유지보수",채용시
52509416,"C#, 안드로이드, Python, Java Spring 개발자 모집",부산 기장군,"Kotlin,Android,데이터분석가,웹표준·웹접근성,정보통신",~ 01/07(수)
52171004,[경력무관] 웹 어플리케이션 개발자 모집,경남 창원시,"Kotlin,Java,백엔드/서버개발,AWS,Javascript",~ 12/28(일)
52219650,[다날핀테크] 개발본부 백엔드 경력사원(3-6년차) 채용,경기 성남시 분당구,"Kotlin,Java,앱개발,백엔드/서버개발,AWS",채용시
52219629,[다날핀테크] 개발본부 백엔드 경력사원(7년차 이상) 채용,경기 성남시 분당구,"Kotlin,Java,앱개발,백엔드/서버개발,AWS",채용시
52614625,안드로이드 러닝 앱 개발자 신입,서울전체,"Kotlin,Android,앱개발,iOS,웹개발",~ 01/17(토)
52504615,웹 개발자 채용(백엔드 개발),서울 성동구,"Kotlin,Java,백엔드/서버개발,AWS,Javascript",~ 01/07(수)
52520564,"2026 상반기 자동차전장 시험팀 (신입,경력)",경기 화성시,"Kotlin,Java,앱개발,iOS,Swift",~ 01/08(목)
52568390,[판교/정규직전환] 하이얼코리아 AI Intern,경기 성남시 분당구,"Kotlin,Android,백엔드/서버개발,Javascript,iOS",채용시
52519787,[신입/경력] QA 엔지니어 채용(면접비 지급),서울 영등포구,"Kotlin,Android,iOS,Swift,프론트엔드",상시채용
52396655,Backend 개발 전문가 모집(4년 이상 경력 우대),서울 강서구,"Kotlin,Java,백엔드/서버개발,AWS,웹개발",~ 01/22(목)
52378440,프론트엔드 개발 경력자(2년 이상) 모집,서울 강서구,"Kotlin,앱개발,AWS,Javascript,웹개발",~ 01/21(수)
52356510,[Assistant] AI연구개발팀 업무 보조,경기 성남시 분당구,"Kotlin,Java,백엔드/서버개발,GCP,Kubernetes",~ 12/31(수)
52594892,임베디드 S/W 개발 신입/경력(청년) 모집,대구 서구,"Kotlin,Java,Android,앱개발,iOS",~ 01/16(금)
52221066,[개발자] 신입/경력 프론트엔드 개발자 정규직 모집,서울 서초구,"Kotlin,앱개발,Javascript,웹개발,API",상시채용
52570538,[안드로이드 앱 개발] 안드로이드 개발자 채용,서울 송파구,"Kotlin,Java,Android,앱개발,모바일APP",~ 01/14(수)
52632611,모바일 앱 & 백엔드 개발자 채용,경기 구리시,"Kotlin,Android,앱개발,백엔드/서버개발,AWS",~ 01/21(수)
52594055,[CJ푸드빌] 디지털 채널 Back-end 개발자 (웹/앱),서울 중구,"앱개발,웹개발,음식료,식품·푸드,제과제빵점",~ 01/04(일)
52512674,(주)머니투데이방송 Java 웹 백엔드 개발자 모집,서울 영등포구,"백엔드/서버개발,웹개발,신문사,언론사,인터넷신문",~ 12/31(수)
52567499,[캐스트이즈] 2025 신입 DevOps 개발자 모집,서울 관악구,"백엔드/서버개발,프론트엔드,QA/테스터,SE(시스템엔지니어),소프트웨어개발",~ 12/31(수)
52615047,[NHN KCP] 백엔드(API) 개발 담당,서울 구로구,"Java,백엔드/서버개발,AWS,API,네트워크",채용시
52606208,서버 개발자,경기 성남시 분당구,"백엔드/서버개발,뱅킹·빌링",~ 01/17(토)
52528801,[오픈마일] 프론트엔드 개발자 채용,서울 송파구,"앱개발,백엔드/서버개발,웹개발,기술지원,데이터분석가",~ 01/09(금)
52594578,"[티앤테크] 응용, 웹, 앱 소프트웨어 개발자 모집(신입/경력)",대구 수성구,"S/W,SI·시스템통합,DBMS,시스템관리,소프트웨어개발",~ 01/16(금)
52602255,[채널톡] Software Engineer,서울 강남구,"프론트엔드,S/W,솔루션업체",상시채용
52517354,2026년 S/W 개발자 모집,경기 광명시,"Java,Android,앱개발,백엔드/서버개발,iOS",~ 02/07(토)
52629892,백엔드 엔지니어(5년 이상),서울 강남구,"백엔드/서버개발,소프트웨어개발",~ 01/20(화)
52607504,JAVA 백엔드 개발자 (경력 2년 이상),서울 강남구,"백엔드/서버개발,웹개발,유통업,물류업,무역업",~ 01/17(토)
52485450,[핀테크/SBI Cosmoney] 안드로이드 개발자 채용,서울 강남구,"Java,Android,앱개발,백엔드/서버개발,AWS",~ 01/05(월)
52379834,렌터카 ERP 시스템 서비스 개발자 채용,서울 송파구,"앱개발,백엔드/서버개발,웹개발,유지보수,SI·시스템통합",오늘마감
52510725,"(주)션앤파트너스 DApp, Mobile 개발자 채용",서울 강남구,"Java,Android,앱개발,백엔드/서버개발,Javascript",상시채용
52544858,[스타랩스]  Web개발 경력자 채용,서울 강남구,"Java,Android,앱개발,백엔드/서버개발,Javascript",~ 01/10(토)
52571851,[현대캐피탈] Android developer,서울 중구,"Kotlin,Java,Android,앱개발,React-Native",~ 01/14(수)
50406441,[BYN블랙야크] IT 부문 경력직 상시 채용,서울 서초구,"Kotlin,Java,AWS,.NET,Angular",상시채용
52461453,[BU바움] 백엔드 개발자 채용,인천 연수구,"Kotlin,Java,백엔드/서버개발,AWS,Git",~ 01/01(목)
52627973,안드로이드 개발자 채용,서울 서초구,"Kotlin,Android,앱개발,기술지원,Room",~ 12/28(일)
52593101,[CJ그룹 계열사] CJ 4DPLEX Backend 개발자 인재 모집,서울 마포구,"Kotlin,Java,Android,유지보수,Docker",~ 12/28(일)
52569230,Android Engineer,서울 서초구,"Kotlin,Android,앱개발,SI·시스템통합",~ 01/13(화)
52329991,"IVI Application 개발자 (5년 이상, C/C++)",경기 성남시 분당구,"Kotlin,Java,iOS,SE(시스템엔지니어),SI개발",채용시
52330037,"IVI 미들웨어 엔지니어(10년 이상, Phone Projection, C/C++)",경기 성남시 분당구,"Kotlin,Java,iOS,SE(시스템엔지니어),SI개발",채용시
52449480,Staff Software Engineer (7년 이상),서울 강남구,"Kotlin,Java,AWS,S/W,아키텍쳐",채용시
52614508,[다우키움 계열사] AI 활용 시스템 백엔드 개발자 (경력),서울 성동구,"Kotlin,Java,AWS,기술지원,보안컨설팅",~ 01/18(일)
52396752,백엔드 개발자 (전시 시스템),경기 성남시 분당구,"Kotlin,Java,백엔드/서버개발,JPA,소프트웨어개발",~ 12/31(수)
52449706,[헤리트] 백엔드개발자 채용,경기 성남시 분당구,"Kotlin,Java,백엔드/서버개발,API,RDBMS",채용시
52510909,서버 개발 (5년 이상),경기 성남시 분당구,"Kotlin,Java,백엔드/서버개발,AWS,Git",~ 01/06(화)
52510893,안드로이드 개발 (3년 이상),경기 성남시 분당구,"Kotlin,Java,Android,앱개발,XML",~ 01/06(화)
52349385,[캐시워크] 안드로이드개발 채용전환형 인턴,서울 강남구,"Kotlin,Android,앱개발,기술지원,데이터분석가",~ 01/18(일)
52307521,[모멘토] 안드로이드개발 산업기능요원,서울 강남구,"Kotlin,Android,앱개발,프론트엔드,반응형웹",~ 01/13(화)
52359406,지음지식서비스 Back-End 개발자 채용 (경력),경기 성남시 수정구,"Kotlin,백엔드/서버개발,JPA,Kafka,MongoDB",~ 12/31(수)
52484805,[캐시워크] 안드로이드개발 산업기능요원 (병역특례),서울 강남구,"Kotlin,Android,앱개발,프론트엔드,반응형웹",~ 02/02(월)
52409247,백엔드 엔지니어 채용(경력6~8년),서울 서초구,"Kotlin,Java,백엔드/서버개발,API,Docker",~ 12/25(목)
52409283,백엔드 엔지니어 채용(경력3~5년),서울 서초구,"Kotlin,Java,백엔드/서버개발,API,Docker",~ 12/25(목)
52409237,백엔드 엔지니어 채용(경력9~10년),서울 서초구,"Kotlin,Java,백엔드/서버개발,API,Docker",~ 12/25(목)
52469724,[주식회사 고퀄] IoT 클라우드 보안 엔지니어 채용,서울 금천구,"Kotlin,Android,AWS,iOS,Swift",~ 01/02(금)
52479054,서버 개발자 - 뱅킹,경기 성남시 분당구,"Kotlin,Java,백엔드/서버개발,트러블슈팅,SpringBoot",~ 12/31(수)
52562449,DevOps 엔지니어,경기 성남시 분당구,"Kotlin,Java,SE(시스템엔지니어),DevOps,일반은행",~ 12/31(수)
52192246,[프리윌린] 개발팀 매쓰플랫 백엔드 개발자 (7년차 이상),서울 관악구,"Kotlin,Java,백엔드/서버개발,AWS,모바일",채용시
52554639,[핀테크] 풀스텍 개발자 8년 이상 경력직을 모집합니다.,경기 성남시 분당구,"Kotlin,Java,앱개발,백엔드/서버개발,프론트엔드",~ 12/26(금)
52425730,[AI/솔루션] 풀스택 개발자 (경력 5년 이상),경기 성남시 분당구,"Kotlin,백엔드/서버개발,AWS,프론트엔드,NoSQL",~ 12/31(수)
52444177,백엔드 엔지니어(5년 이상),서울 강남구,"Kotlin,Java,백엔드/서버개발,RDBMS,AI(인공지능)",채용시
52552498,[다우키움 계열사] 안드로이드 개발자 (경력),서울 성동구,"Kotlin,Java,Android,앱개발,웹개발",~ 01/11(일)
52589382,[코스닥/TOP IT보안] 암호/인증 AOS개발자 (6~12년),서울 서초구,"Kotlin,Java,Android,백엔드/서버개발,iOS",~ 01/01(목)
52461620,인터엠디컴퍼니 개발팀(모바일 서비스 개발/운영) 채용,서울 종로구,"Kotlin,Java,앱개발,AWS,웹개발",~ 01/31(토)
52480794,강남앤인코누스(주) 앱 개발자 모집,부산 해운대구,"Kotlin,Java,Android,앱개발,iOS",~ 01/03(토)
52638796,항공사 디자인시스템 모바일(AOS/iOS) 개발/운영 담당자,서울 강서구,"Kotlin,Android,앱개발,iOS,Swift",~ 01/22(목)
52485474,Android Frameworks/Application 개발,경기 안양시,"Kotlin,Java,Android,앱개발,웹개발",~ 01/02(금)
52347628,시니어/리드 앱 개발자,서울 종로구,"Kotlin,Android,iOS,Swift,Flutter",채용시
52617554,강남 위치 온라인식자재마트기업 백엔드개발 과장급,서울 강남구,"Kotlin,Java,AWS,DBMS,RDBMS",~ 01/03(토)
52628570,강남 위치 뷰티 AI솔루션기업 안드로이드개발자 대리-과장급,서울 강남구,"Kotlin,앱개발,백엔드/서버개발,웹개발,MVP",~ 01/06(화)
52371551,Android developer(경력),경기 용인시 기흥구,"Kotlin,Java,Android,앱개발,Javascript",오늘마감
52371541,Android developer(신입),경기 용인시 기흥구,"Kotlin,Java,Android,앱개발,Javascript",오늘마감
52622580,[디지털자산솔루션기업]백앤드 개발 주니어 채용,서울 강남구,"Kotlin,AWS,클라우드,Redis,Spring",~ 01/05(월)
52622578,[디지털자산솔루션기업]백앤드 개발 시니어 채용,서울 강남구,"Kotlin,AWS,클라우드,Redis,Spring",~ 01/05(월)
52387970,자율주행 시스템 개발,서울 성동구,"Kotlin,Java,Android,자율주행,TypeScript",오늘마감
52620546,[골프장 운영 선도 중견기업] IT 안드로이드 개발 (8년 이상),서울 강남구,"Kotlin,Java,Android,앱개발,RestAPI",~ 12/26(금)
52620581,[코스피 상장 IT서비스 중견기업] 증권사 MTS 앱/솔루션 개발,서울 마포구,"Kotlin,Java,Android,앱개발,Javascript",~ 12/26(금)
52130786,[Ericsson] AI Technical Solution Manager (Tech-Sales),서울 강남구,"Kotlin,네트워크,솔루션,정보통신,트러블슈팅",채용시
52185007,카카오톡 SRE(Site Reliability Engineer) 엔지니어 (경력),경기 성남시 분당구,"Kotlin,Javascript,DevOps,Kubernetes,Python",~ 12/31(수)
52178090,Java/Kotlin Spring 개발자 신입/경력 채용,서울 성동구,"Kotlin,Java,백엔드/서버개발,AWS,Javascript",상시채용
52340009,안드로이드(Kotlin) 앱 SW 개발자 모집(문정),서울 송파구,"Kotlin,Android,솔루션업체,소프트웨어개발",~ 01/17(토)
52253771,안드로이드(Kotlin) 앱 SW 개발자 모집,서울 구로구,"Kotlin,Android,솔루션업체,소프트웨어개발",~ 01/06(화)
52583239,"안드로이드(Kotlin, VPN) 개발자(경력 1-3년)",서울 송파구,"Kotlin,Java,Android,앱개발,AWS",~ 01/14(수)
52610703,Backend Engineer (Java/Kotlin),서울 영등포구,"백엔드/서버개발,웹개발,API,SI개발,금융기관",~ 01/17(토)
52431495,Backend Engineer (Java/Kotlin),서울 강남구,백엔드/서버개발,~ 12/27(토)
52522348,[경력] 앱 개발자 / Kotlin·MCPTX / 공공·통신 프로젝트 참여,서울 강남구,"Kotlin,Java,앱개발,iOS,웹개발",~ 01/08(목)
52583266,"안드로이드(Kotlin, VPN) 개발자(경력 4-6년)",서울 송파구,"Kotlin,Java,Android,앱개발,AWS",~ 01/14(수)
52583273,"안드로이드(Kotlin, VPN) 개발자(경력 7-10년)",서울 송파구,"Kotlin,Java,Android,앱개발,AWS",~ 01/14(수)
52444686,[soonshot] 백엔드 개발자 채용 (Kotlin/Spring Boot),서울 용산구,"백엔드/서버개발,영화제작사",~ 12/30(화)
52339246,"[투바이트플레이] Java/Kotlin, React 웹 풀스택 개발자 모집",경기 안양시 동안구,"백엔드/서버개발,웹개발,웹마스터,프론트엔드,게임기획·마케팅",~ 01/17(토)
52630701,"안드로이드 SDK 개발 (Chromium 기반) - Kotlin, 안드로이드 SDK",서울 종로구,"백엔드/서버개발,개발PM,SI·시스템통합",~ 01/21(수)
52626237,[전장BU] 26년 상반기 체험형 인턴,경기 용인시 기흥구,"Kotlin,Java,Android,데이터분석가,데이터엔지니어",~ 12/30(화)
52410211,2026년 상반기 부문별 채용 공고,서울 성동구,"Kotlin,Java,백엔드/서버개발,AWS,Javascript",오늘마감
52325533,㈜푸드테크 하반기 신입/경력 전부문 채용,서울 강남구,"Kotlin,Java,앱개발,백엔드/서버개발,AWS",~ 01/15(목)
52155258,2025년 전직군 신입/경력 채용,경기 수원시 권선구,"Kotlin,Java,Android,앱개발,백엔드/서버개발",~ 12/31(수)
52299597,2025년 하반기 각 부문별 신입 및 경력 채용,서울 송파구,"백엔드/서버개발,AWS,API,정보보안,프론트엔드",~ 12/31(수)
52571859,SW/HW 개발자 채용,서울 금천구,"Kotlin,Android,앱개발,iOS,웹개발",~ 12/31(수)
52593380,각 부문별 경력사원 채용,경기 성남시 분당구,"Kotlin,Java,Android,앱개발,백엔드/서버개발",~ 01/14(수)
52146078,"[외국계/핀테크] 하반기 각 부문별 채용 (영어CS, 중국영업, 태국영업, 네팔영업, 국가별 주말 영업, 안드로이드 개발자, 회계)",서울 강남구,"Kotlin,Java,Android,앱개발,백엔드/서버개발",~ 12/26(금)
52552908,'25년 HW/SW/FW/AI 포지션 경력 인재 상시 영입,경기 과천시,"Kotlin,Android,백엔드/서버개발,iOS,API",~ 12/28(일)
52623003,"(주)누코드 블루투스, 와이파이 IoT 앱개발자 채용",서울 강남구,"Kotlin,앱개발,백엔드/서버개발,웹개발,Swift",채용시
52483618,[알라딘] 개발1팀 백엔드 엔지니어,서울 중구,"Kotlin,Java,백엔드/서버개발,AWS,유지보수",~ 12/31(수)
52589215,[뉴로메카] 로봇 엔지니어 (모션플래닝) 채용,서울 성동구,"Kotlin,Android,백엔드/서버개발,Javascript,API",~ 12/31(수)
52107619,2025년 예가람저축은행 각 부문별 [경력/전문계약직/외국인] 직원 공개 채용,서울 중구,"Kotlin,Java,앱개발,백엔드/서버개발,Javascript",~ 12/31(수)
52631867,웹/앱 프런트 및 백엔드 프로그래머를 모십니다.,서울 강남구,"Kotlin,Java,Android,앱개발,백엔드/서버개발",~ 01/04(일)
52066909,대졸자 취업교육생 모집(게임개발/제품설계/바이오/전기),경기전체,"Kotlin,Java,앱개발,백엔드/서버개발,Javascript",~ 12/31(수)
52626807,[리드넘버]JAVA 백엔드 개발자 채용 [신입 및 경력],서울 구로구,"Kotlin,Java,백엔드/서버개발,웹개발,유지보수",~ 01/21(수)
52554938,"KPOP 팬덤 앱서비스 백엔드 or 앱 개발자 안드로이드, iOS",경기 화성시,"앱개발,백엔드/서버개발,커뮤니티",~ 01/11(일)
52627588,자바 백엔드 경력 채용,서울 중구,"Java,백엔드/서버개발,Javascript,Spring,SpringBoot",~ 01/20(화)
52616725,웹개발자 신입/경력직 채용,서울 강남구,"백엔드/서버개발,웹개발,소프트웨어개발",~ 01/18(일)
52622862,"풀스택(BE/FE), 백엔드/프론트,JAVA 개발자,경력직(배포경험)",대구 달서구,"앱개발,백엔드/서버개발,웹개발,퍼블리셔,전자상거래",~ 01/05(월)
52625046,더치트(주) 2026년 상반기 전 부문 경력/신입 채용,서울 구로구,"Java,Android,앱개발,백엔드/서버개발,Javascript",~ 01/21(수)
52571795,[현대캐피탈] Back-end Developer,서울 중구,"Kotlin,Java,백엔드/서버개발,Docker,Kubernetes",~ 01/14(수)
52626805,(주)세스코 프론트엔드 개발 채용,서울 강동구,"Kotlin,앱개발,Swift,프론트엔드,React-Native",~ 01/05(월)
52483707,[알라딘] 개발2팀 백엔드 엔지니어,서울 중구,"Kotlin,Java,백엔드/서버개발,AWS,유지보수",~ 12/31(수)
52568274,[판교/정규직전환] 하이얼코리아 Mobile Intern,경기 성남시 분당구,"Kotlin,Java,Android,앱개발,백엔드/서버개발",채용시
52540409,백엔드 개발자 경력 채용,경기 성남시 수정구,"Kotlin,Java,백엔드/서버개발,AWS,ElasticStack",~ 01/10(토)
52371686,Wavve Backend 개발자 채용,서울 영등포구,"Kotlin,Java,백엔드/서버개발,AWS,클라우드",채용시
52568585,[티맵모빌리티] Backend Engineer,서울 중구,"Kotlin,Java,앱개발,백엔드/서버개발,Javascript",채용시
